C2708ST,1,0,State - JAMMU & KASHMIR,Total,All ages,1493299
C2708ST,1,0,State - JAMMU & KASHMIR,Total,0-6,303118
C2708ST,1,0,State - JAMMU & KASHMIR,Total,7,40623
C2708ST,1,0,State - JAMMU & KASHMIR,Total,8,42964
C2708ST,1,0,State - JAMMU & KASHMIR,Total,9,35909
C2708ST,1,0,State - JAMMU & KASHMIR,Total,10,46106
C2708ST,1,0,State - JAMMU & KASHMIR,Total,11,40215
C2708ST,1,0,State - JAMMU & KASHMIR,Total,12,42334
